ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781733519,node,1,59.6,33.3,33.3,33.3
1781733519,node,3,38.8,0.0,0.0,NA
1781733519,gateway,4,79.6,0.0,NA,0.0
1781733519,gateway,3,82.8,100.0,0.0,0.0
1781733519,gateway,2,87.4,0.0,NA,0.0
1781733519,gateway,1,76.7,0.0,NA,0.0
1781733519,gateway,0,85.5,100.0,0.0,0.0
1781733519,node,2,58.8,33.3,33.3,0.0
1781733527,node,3,39.9,0.0,0.0,0.0
1781733527,node,4,60.6,0.0,NA,0.0
1781733527,node,0,48.6,0.0,NA,0.0
1781733527,node,2,60.8,100.0,0.0,0.0
1781733527,node,1,61.5,50.0,50.0,0.0
1781733527,gateway,3,85.0,0.0,NA,0.0
1781733527,gateway,4,81.7,0.0,NA,0.0
1781733527,gateway,1,78.7,50.0,50.0,0.0
1781733527,gateway,0,87.7,100.0,0.0,0.0
1781733527,gateway,2,89.6,40.0,40.0,0.0
1781733535,gateway,4,83.8,100.0,0.0,0.0
1781733535,node,0,50.3,50.0,50.0,0.0
1781733535,node,4,62.7,33.3,33.3,0.0
1781733535,node,3,41.2,0.0,NA,0.0
1781733535,node,2,62.8,0.0,NA,0.0
1781733535,node,1,63.4,50.0,50.0,0.0
1781733535,gateway,1,80.8,50.0,50.0,0.0
1781733535,gateway,0,89.9,66.7,33.3,0.0
1781733535,gateway,2,91.6,50.0,50.0,0.0
1781733535,gateway,3,87.2,100.0,0.0,0.0
1781733543,gateway,3,89.1,0.0,NA,0.0
1781733543,node,4,64.4,50.0,50.0,0.0
1781733543,node,0,51.9,0.0,0.0,NA
1781733543,node,1,65.2,100.0,0.0,0.0
1781733544,node,3,42.4,0.0,0.0,NA
1781733544,gateway,4,85.7,50.0,50.0,0.0
1781733544,gateway,1,82.7,66.7,33.3,0.0
1781733544,node,2,64.6,100.0,0.0,0.0
1781733544,gateway,2,93.6,100.0,0.0,0.0
1781733544,gateway,0,91.9,66.7,33.3,0.0
1781733552,node,4,66.1,100.0,0.0,0.0
1781733552,node,3,43.5,100.0,0.0,0.0
1781733552,gateway,1,84.5,60.0,40.0,0.0
1781733552,node,0,53.4,0.0,NA,0.0
1781733552,node,1,66.9,100.0,0.0,0.0
1781733552,gateway,3,91.2,50.0,50.0,0.0
1781733552,gateway,0,93.9,50.0,25.0,0.0
1781733552,node,2,66.3,50.0,0.0,50.0
1781733552,gateway,4,87.7,50.0,50.0,0.0
1781733552,gateway,2,95.6,60.0,40.0,0.0
1781733560,gateway,0,96.0,0.0,50.0,50.0
1781733560,gateway,2,97.5,50.0,50.0,0.0
1781733560,node,1,68.5,50.0,50.0,0.0
1781733560,gateway,3,93.1,33.3,33.3,33.3
1781733560,node,2,68.2,0.0,NA,0.0
1781733560,node,3,44.7,100.0,0.0,0.0
1781733560,node,4,67.8,66.7,33.3,0.0
1781733560,node,0,55.1,0.0,NA,0.0
1781733560,gateway,1,86.5,75.0,25.0,0.0
1781733560,gateway,4,89.6,66.7,33.3,0.0
1781733568,gateway,3,95.1,100.0,0.0,0.0
1781733568,gateway,4,91.4,33.3,33.3,0.0
1781733568,node,2,69.8,0.0,50.0,50.0
1781733568,node,1,70.1,100.0,0.0,0.0
1781733568,node,3,45.9,100.0,0.0,0.0
1781733568,node,0,56.6,0.0,NA,0.0
1781733568,gateway,2,99.5,66.7,33.3,0.0
1781733568,gateway,0,98.1,66.7,33.3,0.0
1781733568,node,4,69.5,100.0,0.0,0.0
1781733568,gateway,1,88.4,100.0,0.0,0.0
1781733577,gateway,4,93.2,66.7,33.3,0.0
1781733577,node,2,71.3,50.0,50.0,0.0
1781733577,node,4,71.1,0.0,NA,0.0
1781733577,gateway,0,100,50.0,50.0,0.0
1781733577,node,0,58.2,0.0,NA,0.0
1781733577,node,1,71.7,66.7,33.3,0.0
1781733577,gateway,1,90.4,75.0,0.0,0.0
1781733577,gateway,3,97.2,100.0,0.0,0.0
1781733577,node,3,47.1,100.0,0.0,0.0
1781733577,gateway,2,101,33.3,33.3,0.0
1781733585,node,2,72.9,0.0,0.0,NA
1781733585,gateway,3,99.0,50.0,50.0,0.0
1781733585,node,3,48.3,0.0,NA,0.0
1781733585,gateway,2,103,50.0,50.0,0.0
1781733585,gateway,1,92.1,50.0,50.0,0.0
1781733585,node,4,72.6,75.0,25.0,0.0
1781733585,node,0,59.5,0.0,NA,0.0
1781733585,node,1,73.2,100.0,0.0,0.0
1781733585,gateway,4,94.9,66.7,33.3,0.0
1781733585,gateway,0,102,0.0,NA,0.0
1781733593,node,3,49.3,0.0,NA,0.0
1781733593,node,4,74.1,50.0,50.0,0.0
1781733593,node,1,74.4,33.3,0.0,33.3
1781733593,node,2,74.4,50.0,50.0,0.0
1781733593,gateway,0,104,33.3,33.3,0.0
1781733593,node,0,61.2,0.0,0.0,NA
1781733593,gateway,1,94.3,0.0,NA,0.0
1781733593,gateway,2,105,100.0,0.0,0.0
1781733593,gateway,3,101,50.0,50.0,0.0
1781733593,gateway,4,97.0,33.3,66.7,0.0
1781733601,gateway,0,105,100.0,0.0,0.0
1781733601,node,2,75.8,0.0,NA,0.0
1781733601,node,0,62.4,50.0,50.0,0.0
1781733601,node,3,50.4,33.3,33.3,0.0
1781733601,gateway,3,103,50.0,50.0,0.0
1781733601,gateway,4,98.9,100.0,0.0,0.0
1781733601,gateway,2,107,100.0,0.0,0.0
1781733601,node,4,75.7,0.0,NA,0.0
1781733602,node,1,76.0,33.3,33.3,0.0
1781733602,gateway,1,96.4,75.0,25.0,0.0
1781733609,gateway,2,108,66.7,0.0,0.0
1781733609,gateway,4,100,25.0,50.0,0.0
1781733610,node,1,77.3,100.0,0.0,0.0
1781733610,gateway,0,107,50.0,50.0,0.0
1781733610,node,2,77.2,100.0,0.0,0.0
1781733610,node,0,63.7,0.0,NA,0.0
1781733610,node,3,52.0,50.0,50.0,0.0
1781733610,node,4,77.1,33.3,66.7,0.0
1781733610,gateway,1,98.6,50.0,25.0,0.0
1781733610,gateway,3,105,50.0,50.0,0.0
1781733618,node,3,53.3,50.0,25.0,25.0
1781733618,node,0,64.8,50.0,50.0,0.0
1781733618,gateway,4,102,50.0,50.0,0.0
1781733618,gateway,0,109,100.0,0.0,0.0
1781733618,node,2,78.5,0.0,0.0,NA
1781733618,gateway,2,110,0.0,NA,0.0
1781733618,node,1,78.5,50.0,50.0,0.0
1781733618,node,4,78.8,33.3,0.0,33.3
1781733618,gateway,1,100,100.0,0.0,0.0
1781733618,gateway,3,107,66.7,33.3,0.0
1781733626,gateway,0,110,100.0,0.0,0.0
